"statefp10","pumace10","namelsad10","mtfcc10","funcstat10","aland10","awater10","intptlat10","intptlon10","short_name","geoid","state_id","name","state_name","slug","nation_id","nation_name"
"06","07114",Chino & Chino Hills Cities PUMA,G6120,S,212316608,157261.0,+33.9659673,-117.6941551,Chino & Chino Hills Cities PUMA,"79500US0607114","04000US06","Chino & Chino Hills Cities PUMA, CA",California,chino-and-chino-hills-cities-puma-ca,"01000US",United States
"06","09502",Fairfield & Suisun City Cities PUMA,G6120,S,543465536,83344408,+38.2073034,-122.0296674,Fairfield & Suisun City Cities PUMA,"79500US0609502","04000US06","Fairfield & Suisun City Cities PUMA, CA",California,fairfield-and-suisun-city-cities-puma-ca,"01000US",United States
"06","05904",Irvine City (Central) PUMA,G6120,S,132551704,868966.0,+33.6760489,-117.7866528,Irvine City (Central) PUMA,"79500US0605904","04000US06","Irvine City (Central) PUMA, CA",California,irvine-city-(central)-puma-ca,"01000US",United States
"10","00200",Dover City PUMA,G6120,S,1518568576,549099840,+39.0970884,-075.5029819,Dover City PUMA,"79500US1000200","04000US10","Dover City PUMA, DE",Delaware,dover-city-puma-de,"01000US",United States
"13","02300",Carroll County PUMA,G6120,S,1292475904,12301426,+33.5822366,-085.0805272,Carroll County PUMA,"79500US1302300","04000US13","Carroll County PUMA, GA",Georgia,carroll-county-puma-ga,"01000US",United States
"15","00304",Tantalus to Waikiki PUMA,G6120,S,30419080,2372086.0,+21.3073876,-157.8254362,Tantalus to Waikiki PUMA,"79500US1500304","04000US15","Tantalus to Waikiki PUMA, HI",Hawaii,tantalus-to-waikiki-puma-hi,"01000US",United States
"15","00307",Central Oahu PUMA,G6120,S,197364304,1290801.0,+21.4694600,-157.9832745,Central Oahu PUMA,"79500US1500307","04000US15","Central Oahu PUMA, HI",Hawaii,central-oahu-puma-hi,"01000US",United States
"17","03413",Thornton Township PUMA,G6120,S,121504192,1255264.0,+41.6012732,-087.6003232,Thornton Township PUMA,"79500US1703413","04000US17","Thornton Township PUMA, IL",Illinois,thornton-township-puma-il,"01000US",United States
"18","02000",Muncie City PUMA,G6120,S,1015542080,9857909.0,+40.2275433,-085.3992617,Muncie City PUMA,"79500US1802000","04000US18","Muncie City PUMA, IN",Indiana,muncie-city-puma-in,"01000US",United States
"12","09505",Orlando City (East Downtown) & Azalea Park PUMA,G6120,S,64197164,3898460.0,+28.5368118,-081.3374554,Orlando City (East Downtown) & Azalea Park PUMA,"79500US1209505","04000US12","Orlando City (East Downtown) & Azalea Park PUMA, FL",Florida,orlando-city-(east-downtown)-and-azalea-park-puma-fl,"01000US",United States
"23","00300",Penobscot County PUMA,G6120,S,8798662656,414019968,+45.4092789,-068.6665979,Penobscot County PUMA,"79500US2300300","04000US23","Penobscot County PUMA, ME",Maine,penobscot-county-puma-me,"01000US",United States
"12","02103",Collier County (East) PUMA,G6120,S,4813809152,285981152,+26.1199547,-081.3047960,Collier County (East) PUMA,"79500US1202103","04000US12","Collier County (East) PUMA, FL",Florida,collier-county-(east)-puma-fl,"01000US",United States
"12","02101",Collier County (Northwest) PUMA,G6120,S,183359504,15061611,+26.2561329,-081.7599020,Collier County (Northwest) PUMA,"79500US1202101","04000US12","Collier County (Northwest) PUMA, FL",Florida,collier-county-(northwest)-puma-fl,"01000US",United States
"29","01600",Franklin County PUMA,G6120,S,2389734912,20729140,+38.4083125,-091.0734098,Franklin County PUMA,"79500US2901600","04000US29","Franklin County PUMA, MO",Missouri,franklin-county-puma-mo,"01000US",United States
"32","00401",Northwest Las Vegas Valley PUMA,G6120,S,86724048,0.0,+36.2571051,-115.2877672,Northwest Las Vegas Valley PUMA,"79500US3200401","04000US32","Northwest Las Vegas Valley PUMA, NV",Nevada,northwest-las-vegas-valley-puma-nv,"01000US",United States
"34","01402",East Orange City PUMA,G6120,S,40866336,24328.0,+40.7470560,-074.2431872,East Orange City PUMA,"79500US3401402","04000US34","East Orange City PUMA, NJ",New Jersey,east-orange-city-puma-nj,"01000US",United States
"12","07105",Bonita Springs City & Estero (East) PUMA,G6120,S,577309312,40446232,+26.4489795,-081.7270250,Bonita Springs City & Estero (East) PUMA,"79500US1207105","04000US12","Bonita Springs City & Estero (East) PUMA, FL",Florida,bonita-springs-city-and-estero-(east)-puma-fl,"01000US",United States
"19","01700",Des Moines City PUMA,G6120,S,171714240,5249034.0,+41.5841916,-093.6219978,Des Moines City PUMA,"79500US1901700","04000US19","Des Moines City PUMA, IA",Iowa,des-moines-city-puma-ia,"01000US",United States
"41","00705",Lane County (Outside Eugene & Springfield Cities) PUMA,G6120,S,11539433472,433576544,+43.9283286,-122.8976901,Lane County (Outside Eugene & Springfield Cities) PUMA,"79500US4100705","04000US41","Lane County (Outside Eugene & Springfield Cities) PUMA, OR",Oregon,lane-county-(outside-eugene-and-springfield-cities)-puma-or,"01000US",United States
"34","01700",Warren County PUMA,G6120,S,923131328,15841193,+40.8534914,-075.0094978,Warren County PUMA,"79500US3401700","04000US34","Warren County PUMA, NJ",New Jersey,warren-county-puma-nj,"01000US",United States
"12","07102",Cape Coral City PUMA,G6120,S,324907744,66485056,+26.6601243,-081.9975893,Cape Coral City PUMA,"79500US1207102","04000US12","Cape Coral City PUMA, FL",Florida,cape-coral-city-puma-fl,"01000US",United States
"12","11503",Sarasota County (East) PUMA,G6120,S,1122008960,57166172,+27.1642443,-082.2838554,Sarasota County (East) PUMA,"79500US1211503","04000US12","Sarasota County (East) PUMA, FL",Florida,sarasota-county-(east)-puma-fl,"01000US",United States
"40","01102",Shawnee City PUMA,G6120,S,5132847616,54260164,+35.7415725,-097.0996267,Shawnee City PUMA,"79500US4001102","04000US40","Shawnee City PUMA, OK",Oklahoma,shawnee-city-puma-ok,"01000US",United States
"45","00200",Anderson City PUMA,G6120,S,1853025664,108724552,+34.5212350,-082.6386029,Anderson City PUMA,"79500US4500200","04000US45","Anderson City PUMA, SC",South Carolina,anderson-city-puma-sc,"01000US",United States
"48","04901",Missouri City PUMA,G6120,S,93142656,3662819.0,+29.5691992,-095.5271688,Missouri City PUMA,"79500US4804901","04000US48","Missouri City PUMA, TX",Texas,missouri-city-puma-tx,"01000US",United States
"48","05800",Comal County PUMA,G6120,S,1449127296,39800428,+29.8054913,-098.2605440,Comal County PUMA,"79500US4805800","04000US48","Comal County PUMA, TX",Texas,comal-county-puma-tx,"01000US",United States
"51","51255",Alexandria City PUMA,G6120,S,38962400,1072817.0,+38.8200709,-077.0840628,Alexandria City PUMA,"79500US5151255","04000US51","Alexandria City PUMA, VA",Virginia,alexandria-city-puma-va,"01000US",United States
"12","11501",Sarasota County (North) PUMA,G6120,S,117384328,60918408,+27.3400553,-082.5352779,Sarasota County (North) PUMA,"79500US1211501","04000US12","Sarasota County (North) PUMA, FL",Florida,sarasota-county-(north)-puma-fl,"01000US",United States
"06","01306","Concord (South), Walnut Creek (East) & Clayton Cities PUMA",G6120,S,152987456,36216.0,+37.9118859,-121.9657028,"Concord (South), Walnut Creek (East) & Clayton Cities PUMA","79500US0601306","04000US06","Concord (South), Walnut Creek (East) & Clayton Cities PUMA, CA",California,concord-(south)-walnut-creek-(east)-and-clayton-cities-puma-ca,"01000US",United States
"17","03005",Aurora Township PUMA,G6120,S,89841080,1727843.0,+41.7688690,-088.3189302,Aurora Township PUMA,"79500US1703005","04000US17","Aurora Township PUMA, IL",Illinois,aurora-township-puma-il,"01000US",United States
"34","01600",Sussex County PUMA,G6120,S,1346243840,43234800,+41.1374609,-074.6919141,Sussex County PUMA,"79500US3401600","04000US34","Sussex County PUMA, NJ",New Jersey,sussex-county-puma-nj,"01000US",United States
"54","00700","Wood, Pleasants & Wirt Counties PUMA",G6120,S,1887808768,44528136,+39.1803226,-081.4130705,"Wood, Pleasants & Wirt Counties PUMA","79500US5400700","04000US54","Wood, Pleasants & Wirt Counties PUMA, WV",West Virginia,wood-pleasants-and-wirt-counties-puma-wv,"01000US",United States
"01","02703","Prichard City, Tillmans Corner & Saraland City PUMA",G6120,S,2877794560,1031119232,+30.3799089,-088.0648814,"Prichard City, Tillmans Corner & Saraland City PUMA","79500US0102703","04000US01","Prichard City, Tillmans Corner & Saraland City PUMA, AL",Alabama,prichard-city-tillmans-corner-and-saraland-city-puma-al,"01000US",United States
"01","00600",Decatur City PUMA,G6120,S,3289461504,119619240,+34.4893614,-087.0971469,Decatur City PUMA,"79500US0100600","04000US01","Decatur City PUMA, AL",Alabama,decatur-city-puma-al,"01000US",United States
"01","01100",Calhoun County PUMA,G6120,S,1569244032,16573120,+33.7717061,-085.8225133,Calhoun County PUMA,"79500US0101100","04000US01","Calhoun County PUMA, AL",Alabama,calhoun-county-puma-al,"01000US",United States
"01","02701",Mobile City (East) PUMA,G6120,S,158914480,42060092,+30.6802152,-088.0713612,Mobile City (East) PUMA,"79500US0102701","04000US01","Mobile City (East) PUMA, AL",Alabama,mobile-city-(east)-puma-al,"01000US",United States
"06","03755",Norwalk City PUMA,G6120,S,29969224,248843.0,+33.9047927,-118.0880132,Norwalk City PUMA,"79500US0603755","04000US06","Norwalk City PUMA, CA",California,norwalk-city-puma-ca,"01000US",United States
"01","02600",Baldwin County PUMA,G6120,S,4117605888,1133109376,+30.6592183,-087.7460666,Baldwin County PUMA,"79500US0102600","04000US01","Baldwin County PUMA, AL",Alabama,baldwin-county-puma-al,"01000US",United States
"06","01902",Fresno City (North) PUMA,G6120,S,135689584,2750441.0,+36.8464245,-119.8115100,Fresno City (North) PUMA,"79500US0601902","04000US06","Fresno City (North) PUMA, CA",California,fresno-city-(north)-puma-ca,"01000US",United States
"06","10701",Visalia City PUMA,G6120,S,353352928,661548.0,+36.3583459,-119.3467968,Visalia City PUMA,"79500US0610701","04000US06","Visalia City PUMA, CA",California,visalia-city-puma-ca,"01000US",United States
"04","00207",Tucson City (Northwest) PUMA,G6120,S,50221848,0.0,+32.2640469,-110.9684033,Tucson City (Northwest) PUMA,"79500US0400207","04000US04","Tucson City (Northwest) PUMA, AZ",Arizona,tucson-city-(northwest)-puma-az,"01000US",United States
"06","03720",Burbank City PUMA,G6120,S,73598368,872200.0,+34.1683440,-118.3157654,Burbank City PUMA,"79500US0603720","04000US06","Burbank City PUMA, CA",California,burbank-city-puma-ca,"01000US",United States
"06","03707",LA (North Central/Arleta & Pacoima) & San Fernando Cities PUMA,G6120,S,50207392,624482.0,+34.2756283,-118.4108463,LA (North Central/Arleta & Pacoima) & San Fernando Cities PUMA,"79500US0603707","04000US06","LA (North Central/Arleta & Pacoima) & San Fernando Cities PUMA, CA",California,la-(north-central/arleta-and-pacoima)-and-san-fernando-cities-puma-ca,"01000US",United States
"01","01700","Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties PUMA",G6120,S,14225643520,165128480,+32.5894569,-087.5966439,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties PUMA","79500US0101700","04000US01","Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties PUMA, AL",Alabama,dallas-bibb-marengo-hale-sumter-perry-and-greene-counties-puma-al,"01000US",United States
"72","00801",Bayamón Municipio (Este) PUMA,G6120,S,35007740,304413.0,+18.3897466,-066.1511595,Bayamón Municipio (Este) PUMA,"79500US7200801","04000US72","Bayamón Municipio (Este) PUMA, PR",Puerto Rico,bayamón-municipio-(este)-puma-pr,"01000PR",Puerto Rico
"72","00802",Bayamón Municipio (OEste) PUMA,G6120,S,79808512,173213.0,+18.3305115,-066.1778708,Bayamón Municipio (OEste) PUMA,"79500US7200802","04000US72","Bayamón Municipio (OEste) PUMA, PR",Puerto Rico,bayamón-municipio-(oeste)-puma-pr,"01000PR",Puerto Rico
"72","00803",Guaynabo & Cataño Municipios PUMA,G6120,S,84073920,6087554.0,+18.3635781,-066.1193336,Guaynabo & Cataño Municipios PUMA,"79500US7200803","04000US72","Guaynabo & Cataño Municipios PUMA, PR",Puerto Rico,guaynabo-and-cataño-municipios-puma-pr,"01000PR",Puerto Rico
"72","00804",San Juan Municipio (Noroeste) PUMA,G6120,S,46476032,73181712,+18.4610575,-066.0754324,San Juan Municipio (Noroeste) PUMA,"79500US7200804","04000US72","San Juan Municipio (Noroeste) PUMA, PR",Puerto Rico,san-juan-municipio-(noroeste)-puma-pr,"01000PR",Puerto Rico
"72","00805",San Juan Municipio (Este) PUMA,G6120,S,21530960,1920071.0,+18.3991068,-066.0239976,San Juan Municipio (Este) PUMA,"79500US7200805","04000US72","San Juan Municipio (Este) PUMA, PR",Puerto Rico,san-juan-municipio-(este)-puma-pr,"01000PR",Puerto Rico
"04","00700",Yuma City PUMA,G6120,S,14281265152,13171316,+32.7739424,-113.9109050,Yuma City PUMA,"79500US0400700","04000US04","Yuma City PUMA, AZ",Arizona,yuma-city-puma-az,"01000US",United States
"06","00701",Chico City PUMA,G6120,S,1319557248,11275178,+39.8138823,-121.7790131,Chico City PUMA,"79500US0600701","04000US06","Chico City PUMA, CA",California,chico-city-puma-ca,"01000US",United States
"06","07109",Rialto City PUMA,G6120,S,58758144,323975.0,+34.1296951,-117.3973777,Rialto City PUMA,"79500US0607109","04000US06","Rialto City PUMA, CA",California,rialto-city-puma-ca,"01000US",United States
"12","07300",Leon County (Outer) PUMA,G6120,S,1592628352,87814952,+30.4798634,-084.3454520,Leon County (Outer) PUMA,"79500US1207300","04000US12","Leon County (Outer) PUMA, FL",Florida,leon-county-(outer)-puma-fl,"01000US",United States
"13","02900",Bartow County PUMA,G6120,S,1190183168,27368202,+34.2409175,-084.8381879,Bartow County PUMA,"79500US1302900","04000US13","Bartow County PUMA, GA",Georgia,bartow-county-puma-ga,"01000US",United States
"17","02601",DeKalb County PUMA,G6120,S,1635216384,8545243.0,+41.8946125,-088.7689910,DeKalb County PUMA,"79500US1702601","04000US17","DeKalb County PUMA, IL",Illinois,dekalb-county-puma-il,"01000US",United States
"19","02000",Sioux City PUMA,G6120,S,4495505920,14970570,+42.5683422,-096.1250991,Sioux City PUMA,"79500US1902000","04000US19","Sioux City PUMA, IA",Iowa,sioux-city-puma-ia,"01000US",United States
"20","01500",Southeast Kansas PUMA,G6120,S,7867393536,79799712,+37.3173876,-095.2224621,Southeast Kansas PUMA,"79500US2001500","04000US20","Southeast Kansas PUMA, KS",Kansas,southeast-kansas-puma-ks,"01000US",United States
"31","00702",Bellevue City PUMA,G6120,S,618872512,22209228,+41.1150635,-096.1091254,Bellevue City PUMA,"79500US3100702","04000US31","Bellevue City PUMA, NE",Nebraska,bellevue-city-puma-ne,"01000US",United States
"34","00400",Paterson City PUMA,G6120,S,21785318,771362.0,+40.9147662,-074.1628291,Paterson City PUMA,"79500US3400400","04000US34","Paterson City PUMA, NJ",New Jersey,paterson-city-puma-nj,"01000US",United States
"40","00702",Ada City PUMA,G6120,S,9718002688,342588448,+34.2948445,-096.3554464,Ada City PUMA,"79500US4000702","04000US40","Ada City PUMA, OK",Oklahoma,ada-city-puma-ok,"01000US",United States
"41","00902",Ashland City PUMA,G6120,S,7018615296,44935732,+42.4116284,-122.6756846,Ashland City PUMA,"79500US4100902","04000US41","Ashland City PUMA, OR",Oregon,ashland-city-puma-or,"01000US",United States
"49","21001",Cedar City PUMA,G6120,S,82260320256,1133496320,+38.3960260,-112.4034090,Cedar City PUMA,"79500US4921001","04000US49","Cedar City PUMA, UT",Utah,cedar-city-puma-ut,"01000US",United States
"72","00202",Carr 2 (Suroeste) PUMA,G6120,S,445482944,509094944,+18.3905880,-067.4863655,Carr 2 (Suroeste) PUMA,"79500US7200202","04000US72","Carr 2 (Suroeste) PUMA, PR",Puerto Rico,carr-2-(suroeste)-puma-pr,"01000PR",Puerto Rico
"72","00301",Carr 2 (Norte) PUMA,G6120,S,413992992,148889296,+18.4351562,-066.6498799,Carr 2 (Norte) PUMA,"79500US7200301","04000US72","Carr 2 (Norte) PUMA, PR",Puerto Rico,carr-2-(norte)-puma-pr,"01000PR",Puerto Rico
"72","00302",Carr 2-Carr 129 PUMA,G6120,S,681472640,88873280,+18.3383744,-066.7878219,Carr 2-Carr 129 PUMA,"79500US7200302","04000US72","Carr 2-Carr 129 PUMA, PR",Puerto Rico,carr-2-carr-129-puma-pr,"01000PR",Puerto Rico
"72","01002",Carr 30 PUMA,G6120,S,366130304,1717744.0,+18.1912698,-065.9400709,Carr 30 PUMA,"79500US7201002","04000US72","Carr 30 PUMA, PR",Puerto Rico,carr-30-puma-pr,"01000PR",Puerto Rico
"08","00103",Fort Collins City PUMA,G6120,S,4847521792,63546816,+40.7688622,-105.4821536,Fort Collins City PUMA,"79500US0800103","04000US08","Fort Collins City PUMA, CO",Colorado,fort-collins-city-puma-co,"01000US",United States
"12","08615",Miami City (West) PUMA,G6120,S,22345424,379006.0,+25.7734707,-080.2616943,Miami City (West) PUMA,"79500US1208615","04000US12","Miami City (West) PUMA, FL",Florida,miami-city-(west)-puma-fl,"01000US",United States
"17","01500",Decatur City PUMA,G6120,S,1503973504,13409564,+39.8602372,-088.9615288,Decatur City PUMA,"79500US1701500","04000US17","Decatur City PUMA, IL",Illinois,decatur-city-puma-il,"01000US",United States
"19","01100",Iowa City PUMA,G6120,S,1590377728,23572944,+41.6688774,-091.5889245,Iowa City PUMA,"79500US1901100","04000US19","Iowa City PUMA, IA",Iowa,iowa-city-puma-ia,"01000US",United States
"35","00100",Navajo Nation PUMA,G6120,S,37039861760,34200652,+35.6198152,-108.2244471,Navajo Nation PUMA,"79500US3500100","04000US35","Navajo Nation PUMA, NM",New Mexico,navajo-nation-puma-nm,"01000US",United States
"12","10304",Greater Largo City PUMA,G6120,S,72405512,32701656,+27.9141375,-082.7268313,Greater Largo City PUMA,"79500US1210304","04000US12","Greater Largo City PUMA, FL",Florida,greater-largo-city-puma-fl,"01000US",United States
"39","04700",Greene County PUMA,G6120,S,1071555584,6535068.0,+39.6874785,-083.8948943,Greene County PUMA,"79500US3904700","04000US39","Greene County PUMA, OH",Ohio,greene-county-puma-oh,"01000US",United States
"39","04300",Clark County PUMA,G6120,S,1029475840,13070242,+39.9170315,-083.7836760,Clark County PUMA,"79500US3904300","04000US39","Clark County PUMA, OH",Ohio,clark-county-puma-oh,"01000US",United States
"48","02509",North of I-30 PUMA,G6120,S,133657800,2271112.0,+32.7936940,-097.1940342,North of I-30 PUMA,"79500US4802509","04000US48","North of I-30 PUMA, TX (79500US4802509)",Texas,north-of-i-30-puma-tx,"01000US",United States
